lat,lon,alt,date,device,os,version
38.9322090149,-77.0327301025,63.9188957214,2014-08-03 20:20:16,"iPhone5,3",7.1.2,1.1
38.9360694885,-77.0296707153,50.2984580994,2014-08-03 20:37:20,"iPhone5,3",7.1.2,1.1
38.9541664124,-77.0110321045,73.9321899414,2014-08-03 20:43:44,"iPhone5,3",7.1.2,1.1
38.9741477966,-76.9954605103,66.1204833984,2014-08-03 20:48:00,"iPhone5,3",7.1.2,1.1
38.9885139465,-76.9876556396,57.6318321228,2014-08-03 20:52:16,"iPhone5,3",7.1.2,1.1
39.0952758789,-76.8913726807,98.1714324951,2014-08-03 21:07:12,"iPhone5,3",7.1.2,1.1
39.1564903259,-76.8297195435,103.971809387,2014-08-03 21:13:36,"iPhone5,3",7.1.2,1.1
39.2548980713,-76.6868362427,47.2093467712,2014-08-03 21:24:16,"iPhone5,3",7.1.2,1.1
39.4127693176,-76.6049804688,112.506057739,2014-08-03 21:41:20,"iPhone5,3",7.1.2,1.1
39.4087219238,-76.5680770874,117.431747437,2014-08-03 21:49:52,"iPhone5,3",7.1.2,1.1
39.401889801,-76.5424880981,129.517089844,2014-08-03 22:21:52,"iPhone5,3",7.1.2,1.1
39.4088516235,-76.5670776367,125.856491089,2014-08-03 22:51:44,"iPhone5,3",7.1.2,1.1
39.4122428894,-76.5710449219,113.949127197,2014-08-03 23:28:00,"iPhone5,3",7.1.2,1.1
39.4235229492,-76.6182861328,123.026031494,2014-08-03 23:32:16,"iPhone5,3",7.1.2,1.1
39.4562301636,-76.6355438232,107.216217041,2014-08-03 23:36:32,"iPhone5,3",7.1.2,1.1
39.4554290771,-76.6414794922,130.878479004,2014-08-04 00:57:36,"iPhone5,3",7.1.2,1.1
39.4115829468,-76.6675643921,92.6510696411,2014-08-04 01:06:08,"iPhone5,3",7.1.2,1.1
39.3844261169,-76.6526412964,92.6510696411,2014-08-04 01:57:20,"iPhone5,3",7.1.2,1.1
39.4088554382,-76.5670928955,114.001220703,2014-08-04 02:52:48,"iPhone5,3",7.1.2,1.1
39.4088859558,-76.5673980713,117.864059448,2014-08-04 14:41:04,"iPhone5,3",7.1.2,1.1
39.4039649963,-76.5664520264,100.650382996,2014-08-04 15:45:04,"iPhone5,3",7.1.2,1.1
39.4087104797,-76.6153106689,127.728485107,2014-08-04 15:55:44,"iPhone5,3",7.1.2,1.1
39.4008712769,-76.6135559082,124.315376282,2014-08-04 16:02:08,"iPhone5,3",7.1.2,1.1
39.4031219482,-76.6080551147,145.626144409,2014-08-04 17:04:00,"iPhone5,3",7.1.2,1.1
39.4019241333,-76.5874252319,129.660476685,2014-08-04 17:10:24,"iPhone5,3",7.1.2,1.1
39.4088516235,-76.5671081543,120.59287262,2014-08-04 17:14:40,"iPhone5,3",7.1.2,1.1
39.3964958191,-76.5675888062,141.630859375,2014-08-04 18:59:12,"iPhone5,3",7.1.2,1.1
39.394569397,-76.5823669434,139.678894043,2014-08-04 19:03:28,"iPhone5,3",7.1.2,1.1
39.4003601074,-76.5875396729,139.75213623,2014-08-04 20:01:04,"iPhone5,3",7.1.2,1.1
39.4038619995,-76.5987548828,137.821868896,2014-08-04 20:07:28,"iPhone5,3",7.1.2,1.1
39.4088554382,-76.5670928955,143.611190796,2014-08-04 22:30:24,"iPhone5,3",7.1.2,1.1
39.403842926,-76.5665359497,131.001495361,2014-08-04 23:30:08,"iPhone5,3",7.1.2,1.1
39.3823928833,-76.5510406494,116.258178711,2014-08-05 00:34:08,"iPhone5,3",7.1.2,1.1
39.3815574646,-76.579826355,116.258178711,2014-08-05 01:12:32,"iPhone5,3",7.1.2,1.1
39.4067802429,-76.5721435547,124.27935791,2014-08-05 01:21:04,"iPhone5,3",7.1.2,1.1
39.4091262817,-76.5667953491,130.999954224,2014-08-05 05:28:32,"iPhone5,3",7.1.2,1.1
39.4119873047,-76.5832443237,126.639663696,2014-08-05 14:21:52,"iPhone5,3",7.1.2,1.1
39.5179290771,-76.6288604736,126.639663696,2014-08-05 14:34:40,"iPhone5,3",7.1.2,1.1
39.495677948,-76.6380310059,83.3639144897,2014-08-05 14:38:56,"iPhone5,3",7.1.2,1.1
39.5021286011,-76.6339035034,87.0862197876,2014-08-05 14:45:20,"iPhone5,3",7.1.2,1.1
39.5431060791,-76.6442718506,87.0862197876,2014-08-05 15:06:40,"iPhone5,3",7.1.2,1.1
39.5366859436,-76.6349105835,90.7051925659,2014-08-05 15:15:12,"iPhone5,3",7.1.2,1.1
39.5024986267,-76.6335372925,90.2925643921,2014-08-05 16:04:16,"iPhone5,3",7.1.2,1.1
39.4956932068,-76.6380233765,96.3982162476,2014-08-05 16:14:56,"iPhone5,3",7.1.2,1.1
39.4063987732,-76.5723190308,97.2492446899,2014-08-05 16:32:00,"iPhone5,3",7.1.2,1.1
39.4088287354,-76.5671386719,130.33656311,2014-08-05 16:46:56,"iPhone5,3",7.1.2,1.1
39.4083938599,-76.5814056396,130.991363525,2014-08-05 17:14:40,"iPhone5,3",7.1.2,1.1
39.4037780762,-76.6000366211,132.266281128,2014-08-05 17:21:04,"iPhone5,3",7.1.2,1.1
39.3938980103,-76.5805130005,137.247711182,2014-08-05 19:22:40,"iPhone5,3",7.1.2,1.1
39.3972930908,-76.563835144,113,2014-08-05 19:54:40,"iPhone5,3",7.1.2,1.1
39.4087905884,-76.5674743652,129.709442139,2014-08-05 19:58:56,"iPhone5,3",7.1.2,1.1
39.4121894836,-76.5998764038,130.917953491,2014-08-05 20:33:04,"iPhone5,3",7.1.2,1.1
39.4058303833,-76.7476501465,140.710113525,2014-08-05 20:41:36,"iPhone5,3",7.1.2,1.1
39.4048538208,-76.7592544556,170.572372437,2014-08-05 20:48:00,"iPhone5,3",7.1.2,1.1
39.4160194397,-76.7170028687,170.491516113,2014-08-05 20:54:24,"iPhone5,3",7.1.2,1.1
39.4262542725,-76.629989624,166.235092163,2014-08-05 21:05:04,"iPhone5,3",7.1.2,1.1
39.4072113037,-76.6064758301,122.666496277,2014-08-05 21:09:20,"iPhone5,3",7.1.2,1.1
39.4021339417,-76.5897674561,129.488601685,2014-08-05 21:13:36,"iPhone5,3",7.1.2,1.1
39.409072876,-76.5694122314,129.800460815,2014-08-05 21:20:00,"iPhone5,3",7.1.2,1.1
39.4042129517,-76.5665130615,129.249450684,2014-08-05 21:47:44,"iPhone5,3",7.1.2,1.1
39.3961791992,-76.5770874023,116.133628845,2014-08-05 21:52:00,"iPhone5,3",7.1.2,1.1
39.3962631226,-76.570526123,123.42388916,2014-08-05 23:02:24,"iPhone5,3",7.1.2,1.1
39.3971405029,-76.5635452271,117.096458435,2014-08-05 23:08:48,"iPhone5,3",7.1.2,1.1
39.4088630676,-76.5671157837,120.619667053,2014-08-05 23:13:04,"iPhone5,3",7.1.2,1.1
39.4924354553,-76.6568908691,119.167671204,2014-08-06 13:45:36,"iPhone5,3",7.1.2,1.1
39.4957122803,-76.6380081177,115.556190491,2014-08-06 13:49:52,"iPhone5,3",7.1.2,1.1
39.4920310974,-76.6470870972,133,2014-08-06 15:08:48,"iPhone5,3",7.1.2,1.1
39.4302597046,-76.6085968018,118.813751221,2014-08-06 15:19:28,"iPhone5,3",7.1.2,1.1
39.4093208313,-76.6097106934,124,2014-08-06 15:28:00,"iPhone5,3",7.1.2,1.1
39.4088821411,-76.5966186523,124,2014-08-06 15:42:56,"iPhone5,3",7.1.2,1.1
39.4081459045,-76.5685806274,120.204986572,2014-08-06 15:55:44,"iPhone5,3",7.1.2,1.1
39.3796043396,-76.6604156494,116.913475037,2014-08-06 16:32:00,"iPhone5,3",7.1.2,1.1
39.3075637817,-76.615486145,82.8865890503,2014-08-06 16:42:40,"iPhone5,3",7.1.2,1.1
39.3034095764,-76.5923690796,27.8369159698,2014-08-06 18:10:08,"iPhone5,3",7.1.2,1.1
39.3138961792,-76.4902420044,40.5941505432,2014-08-06 18:14:24,"iPhone5,3",7.1.2,1.1
39.365688324,-76.3661193848,13,2014-08-06 18:18:40,"iPhone5,3",7.1.2,1.1
39.4034385681,-76.3242416382,14.0165538788,2014-08-06 18:27:12,"iPhone5,3",7.1.2,1.1
39.5593833923,-75.9983215332,14.0165538788,2014-08-06 18:42:08,"iPhone5,3",7.1.2,1.1
39.7106895447,-75.6039505005,14.0165538788,2014-08-06 18:54:56,"iPhone5,3",7.1.2,1.1
39.7197685242,-75.5889358521,19.7280483246,2014-08-06 19:07:44,"iPhone5,3",7.1.2,1.1
39.851020813,-75.3567123413,13.2174367905,2014-08-06 19:12:00,"iPhone5,3",7.1.2,1.1
39.9173126221,-75.2571411133,24.8148880005,2014-08-06 19:16:16,"iPhone5,3",7.1.2,1.1
39.96118927,-75.182434082,13.1026878357,2014-08-06 19:24:48,"iPhone5,3",7.1.2,1.1
40.0072402954,-75.0827560425,12.4211559296,2014-08-06 19:35:28,"iPhone5,3",7.1.2,1.1
40.2121124268,-74.7671661377,12.6646680832,2014-08-06 19:50:24,"iPhone5,3",7.1.2,1.1
40.2324981689,-74.735458374,20.0489292145,2014-08-06 19:56:48,"iPhone5,3",7.1.2,1.1
40.3791618347,-74.5448150635,29.4684104919,2014-08-06 20:07:28,"iPhone5,3",7.1.2,1.1
40.4863739014,-74.457069397,28.9120674133,2014-08-06 20:13:52,"iPhone5,3",7.1.2,1.1
40.5540542603,-74.3449249268,34.3755569458,2014-08-06 20:20:16,"iPhone5,3",7.1.2,1.1
40.5908470154,-74.2931518555,9.59356975555,2014-08-06 20:26:40,"iPhone5,3",7.1.2,1.1
40.669216156,-74.2145614624,16.5306148529,2014-08-06 20:30:56,"iPhone5,3",7.1.2,1.1
40.7309761047,-74.1676483154,10.0906410217,2014-08-06 20:37:20,"iPhone5,3",7.1.2,1.1
40.7483024597,-74.1120758057,7.37989044189,2014-08-06 20:43:44,"iPhone5,3",7.1.2,1.1
40.7541122437,-73.9963989258,9.61612033844,2014-08-06 20:58:40,"iPhone5,3",7.1.2,1.1
40.7440109253,-73.9956741333,27.4831924438,2014-08-06 21:05:04,"iPhone5,3",7.1.2,1.1
40.7147254944,-73.9430084229,12.9745922089,2014-08-06 21:22:08,"iPhone5,3",7.1.2,1.1
40.7183532715,-73.9473648071,19.9964103699,2014-08-06 23:51:28,"iPhone5,3",7.1.2,1.1
40.7208175659,-73.9542694092,15,2014-08-07 00:02:08,"iPhone5,3",7.1.2,1.1
40.0341644287,-75.3363494873,130.240631104,2014-08-07 00:29:52,"iPhone5,3",7.1.2,1.1
40.720993042,-73.9549026489,12.3672943115,2014-08-07 00:51:12,"iPhone5,3",7.1.2,1.1
40.7190551758,-73.9443893433,15.5257453918,2014-08-07 02:12:16,"iPhone5,3",7.1.2,1.1
40.734210968,-73.9978179932,16.7625732422,2014-08-07 18:31:28,"iPhone5,3",7.1.2,1.1
40.7497062683,-73.9954147339,14.7889261246,2014-08-07 18:40:00,"iPhone5,3",7.1.2,1.1
40.7781486511,-73.9716186523,15.0022735596,2014-08-07 18:48:32,"iPhone5,3",7.1.2,1.1
40.8084106445,-73.9510955811,35.5615196228,2014-08-07 18:57:04,"iPhone5,3",7.1.2,1.1
40.7769203186,-73.9740142822,35.5615196228,2014-08-07 19:03:28,"iPhone5,3",7.1.2,1.1
40.7695579529,-73.9809112549,27.8888549805,2014-08-07 19:07:44,"iPhone5,3",7.1.2,1.1
40.7742538452,-73.9771652222,32.3587913513,2014-08-07 19:24:48,"iPhone5,3",7.1.2,1.1
40.7808876038,-73.9730377197,30.4443454742,2014-08-07 19:35:28,"iPhone5,3",7.1.2,1.1
40.7816810608,-73.973197937,29.4577922821,2014-08-07 20:35:12,"iPhone5,3",7.1.2,1.1
40.7767715454,-73.9745788574,30.2546596527,2014-08-07 22:00:32,"iPhone5,3",7.1.2,1.1
40.7660102844,-73.9714889526,28.6585788727,2014-08-07 22:26:08,"iPhone5,3",7.1.2,1.1
40.7389259338,-73.9926376343,26.2685661316,2014-08-07 22:51:44,"iPhone5,3",7.1.2,1.1
40.7141113281,-73.9543304443,15,2014-08-07 23:10:56,"iPhone5,3",7.1.2,1.1
40.7189559937,-73.9524307251,10.6142053604,2014-08-08 00:44:48,"iPhone5,3",7.1.2,1.1
40.7237472534,-73.9541397095,11.3931093216,2014-08-08 00:59:44,"iPhone5,3",7.1.2,1.1
40.7283668518,-73.9569091797,14.9055128098,2014-08-08 03:01:20,"iPhone5,3",7.1.2,1.1
40.7224006653,-73.9499435425,19.1663188934,2014-08-08 03:22:40,"iPhone5,3",7.1.2,1.1
40.7185249329,-73.9468917847,18.2113265991,2014-08-08 06:34:40,"iPhone5,3",7.1.2,1.1
40.7140541077,-73.9476623535,10.1239624023,2014-08-08 16:44:48,"iPhone5,3",7.1.2,1.1
40.700553894,-73.947517395,4.30361938477,2014-08-08 16:51:12,"iPhone5,3",7.1.2,1.1
40.6910934448,-73.9537124634,10.4273986816,2014-08-08 16:55:28,"iPhone5,3",7.1.2,1.1
40.6894989014,-73.9686279297,25.5365600586,2014-08-08 16:59:44,"iPhone5,3",7.1.2,1.1
40.6850090027,-73.9761657715,21.5603027344,2014-08-08 17:06:08,"iPhone5,3",7.1.2,1.1
40.6880302429,-73.9717254639,31.4183349609,2014-08-08 17:40:16,"iPhone5,3",7.1.2,1.1
40.6926956177,-73.9592132568,30.6429748535,2014-08-08 17:44:32,"iPhone5,3",7.1.2,1.1
40.6945800781,-73.9435195923,27.941192627,2014-08-08 17:48:48,"iPhone5,3",7.1.2,1.1
40.7058105469,-73.9479751587,5.17147827148,2014-08-08 17:55:12,"iPhone5,3",7.1.2,1.1
40.7158203125,-73.9497299194,5.26223754883,2014-08-08 17:59:28,"iPhone5,3",7.1.2,1.1
40.7167549133,-73.9439163208,11.160369873,2014-08-08 18:05:52,"iPhone5,3",7.1.2,1.1
40.714756012,-73.9496231079,17.56498909,2014-08-08 22:34:40,"iPhone5,3",7.1.2,1.1
40.7139091492,-73.9561080933,8.94338607788,2014-08-08 22:41:04,"iPhone5,3",7.1.2,1.1
40.7174491882,-73.9491882324,9.82050704956,2014-08-09 05:47:44,"iPhone5,3",7.1.2,1.1
40.7169265747,-73.9423370361,15.1201782227,2014-08-09 08:17:04,"iPhone5,3",7.1.2,1.1
40.7165298462,-73.9496841431,16.6844406128,2014-08-09 17:08:16,"iPhone5,3",7.1.2,1.1
40.7141685486,-73.9556503296,13.4987325668,2014-08-09 17:16:48,"iPhone5,3",7.1.2,1.1
40.7166099548,-73.9630355835,11.019317627,2014-08-09 17:21:04,"iPhone5,3",7.1.2,1.1
40.7041244507,-73.9671173096,4.55953979492,2014-08-09 17:27:28,"iPhone5,3",7.1.2,1.1
40.6980934143,-73.9750976562,3.88128662109,2014-08-09 17:31:44,"iPhone5,3",7.1.2,1.1
40.7015609741,-73.9890213013,13.5938415527,2014-08-09 17:36:00,"iPhone5,3",7.1.2,1.1
40.6925926208,-73.9998779297,5.17639160156,2014-08-09 17:42:24,"iPhone5,3",7.1.2,1.1
40.6814613342,-74.0082244873,-4.11233520508,2014-08-09 17:46:40,"iPhone5,3",7.1.2,1.1
40.6740951538,-74.0124053955,0.502014160156,2014-08-09 17:50:56,"iPhone5,3",7.1.2,1.1
40.678565979,-74.0114212036,-0.908813476562,2014-08-09 18:59:12,"iPhone5,3",7.1.2,1.1
40.6890029907,-74.0008544922,0.262908935547,2014-08-09 19:03:28,"iPhone5,3",7.1.2,1.1
40.6973190308,-73.9975280762,9.87487792969,2014-08-09 19:07:44,"iPhone5,3",7.1.2,1.1
40.7023582458,-73.9860229492,7.63040161133,2014-08-09 19:14:08,"iPhone5,3",7.1.2,1.1
40.6978034973,-73.970993042,4.12194824219,2014-08-09 19:18:24,"iPhone5,3",7.1.2,1.1
40.7053146362,-73.9677963257,4.2643737793,2014-08-09 19:22:40,"iPhone5,3",7.1.2,1.1
40.7193489075,-73.9629364014,3.31509399414,2014-08-09 19:29:04,"iPhone5,3",7.1.2,1.1
40.7183914185,-73.9494781494,0.969390869141,2014-08-09 19:33:20,"iPhone5,3",7.1.2,1.1
40.7169303894,-73.9423904419,13.3273925781,2014-08-09 19:50:24,"iPhone5,3",7.1.2,1.1
40.7255744934,-73.9750442505,17.9002494812,2014-08-09 23:21:36,"iPhone5,3",7.1.2,1.1
40.728477478,-73.9837493896,11.2085428238,2014-08-09 23:30:08,"iPhone5,3",7.1.2,1.1
40.7215881348,-73.9934539795,15,2014-08-10 01:06:08,"iPhone5,3",7.1.2,1.1
40.7162284851,-73.998085022,15.5414552689,2014-08-10 01:16:48,"iPhone5,3",7.1.2,1.1
40.7111358643,-73.9931030273,18.7906455994,2014-08-10 03:31:12,"iPhone5,3",7.1.2,1.1
40.7166786194,-73.9435958862,12.2374830246,2014-08-10 03:39:44,"iPhone5,3",7.1.2,1.1
40.7188110352,-73.9524307251,12.9340553284,2014-08-10 05:22:08,"iPhone5,3",7.1.2,1.1
40.7184944153,-73.9600753784,15,2014-08-10 05:28:32,"iPhone5,3",7.1.2,1.1
40.7184562683,-73.9495849609,20,2014-08-10 08:27:44,"iPhone5,3",7.1.2,1.1
40.7168540955,-73.9424819946,12.0926084518,2014-08-10 08:40:32,"iPhone5,3",7.1.2,1.1
40.716583252,-73.9496383667,12.0805521011,2014-08-10 16:14:56,"iPhone5,3",7.1.2,1.1
40.714138031,-73.9554672241,9.56189632416,2014-08-10 16:19:12,"iPhone5,3",7.1.2,1.1
40.7140388489,-73.9492874146,11.0892772675,2014-08-10 16:32:00,"iPhone5,3",7.1.2,1.1
40.7010650635,-73.9369277954,17.1986942291,2014-08-10 16:38:24,"iPhone5,3",7.1.2,1.1
40.6915779114,-73.9219741821,23.9323101044,2014-08-10 16:44:48,"iPhone5,3",7.1.2,1.1
40.6841888428,-73.9088439941,27.5613689423,2014-08-10 16:53:20,"iPhone5,3",7.1.2,1.1
40.6647071838,-73.8940353394,21.7822151184,2014-08-10 17:01:52,"iPhone5,3",7.1.2,1.1
40.6452217102,-73.87865448,13,2014-08-10 17:08:16,"iPhone5,3",7.1.2,1.1
40.5741767883,-73.8610534668,13.5981388092,2014-08-10 17:23:12,"iPhone5,3",7.1.2,1.1
40.5847740173,-73.9045562744,13.5981388092,2014-08-10 17:29:36,"iPhone5,3",7.1.2,1.1
40.6118431091,-73.8882598877,13.5981388092,2014-08-10 17:42:24,"iPhone5,3",7.1.2,1.1
40.5576400757,-73.892364502,13.5981388092,2014-08-10 17:50:56,"iPhone5,3",7.1.2,1.1
40.5754089355,-73.930847168,13.5981388092,2014-08-10 18:05:52,"iPhone5,3",7.1.2,1.1
40.6143684387,-73.8528671265,18.527381897,2014-08-10 18:12:16,"iPhone5,3",7.1.2,1.1
40.6357307434,-73.9602661133,20.7867183685,2014-08-10 18:27:12,"iPhone5,3",7.1.2,1.1
40.586769104,-73.6864395142,20.8658847809,2014-08-10 18:35:44,"iPhone5,3",7.1.2,1.1
40.5883331299,-73.8473205566,20.8658847809,2014-08-10 18:44:16,"iPhone5,3",7.1.2,1.1
40.6367721558,-73.9655609131,20.9464569092,2014-08-10 18:59:12,"iPhone5,3",7.1.2,1.1
40.567073822,-73.8653335571,11.5423402786,2014-08-10 19:09:52,"iPhone5,3",7.1.2,1.1
40.6367721558,-73.9655609131,20.6401329041,2014-08-10 19:35:28,"iPhone5,3",7.1.2,1.1
40.5878829956,-73.7168121338,20.9977340698,2014-08-10 20:13:52,"iPhone5,3",7.1.2,1.1
40.4291152954,-73.9030151367,20.9977340698,2014-08-10 20:33:04,"iPhone5,3",7.1.2,1.1
40.5862121582,-73.9123840332,20.9977340698,2014-08-10 20:45:52,"iPhone5,3",7.1.2,1.1
40.5860824585,-73.7649993896,20.9977340698,2014-08-10 20:56:32,"iPhone5,3",7.1.2,1.1
40.5865936279,-73.7146377563,20.9977340698,2014-08-10 21:02:56,"iPhone5,3",7.1.2,1.1
40.534614563,-73.7794876099,20.9977340698,2014-08-10 21:24:16,"iPhone5,3",7.1.2,1.1
40.5846481323,-73.7047653198,20.9977340698,2014-08-10 21:39:12,"iPhone5,3",7.1.2,1.1
40.5838623047,-73.6870422363,5.08782196045,2014-08-10 21:45:36,"iPhone5,3",7.1.2,1.1
40.5802078247,-73.833770752,5.08782196045,2014-08-10 21:54:08,"iPhone5,3",7.1.2,1.1
40.5907402039,-73.8920059204,5.08782196045,2014-08-10 22:19:44,"iPhone5,3",7.1.2,1.1
40.6171875,-73.9273681641,7.98286867142,2014-08-10 22:34:40,"iPhone5,3",7.1.2,1.1
40.6620330811,-73.9539489746,20.8880081177,2014-08-10 22:49:36,"iPhone5,3",7.1.2,1.1
40.7082748413,-73.9583816528,14.0026302338,2014-08-10 22:53:52,"iPhone5,3",7.1.2,1.1
40.7181930542,-73.9397659302,16.2769527435,2014-08-10 23:00:16,"iPhone5,3",7.1.2,1.1
40.7113304138,-73.9492874146,12.2024507523,2014-08-11 07:02:24,"iPhone5,3",7.1.2,1.1
40.7170066833,-73.9423980713,12.3808631897,2014-08-11 08:32:00,"iPhone5,3",7.1.2,1.1
40.7269744873,-73.9466629028,11.9133529663,2014-08-11 10:46:24,"iPhone5,3",7.1.2,1.1
40.7170181274,-73.9423980713,12.4935979843,2014-08-11 11:20:32,"iPhone5,3",7.1.2,1.1
40.7154426575,-73.9480209351,14.9615907669,2014-08-11 19:14:08,"iPhone5,3",7.1.2,1.1
40.710735321,-73.9619293213,15,2014-08-11 19:20:32,"iPhone5,3",7.1.2,1.1
40.7147026062,-73.975479126,15,2014-08-11 19:26:56,"iPhone5,3",7.1.2,1.1
40.7205085754,-73.9895553589,15,2014-08-11 19:31:12,"iPhone5,3",7.1.2,1.1
40.7269172668,-74.0034637451,11.7187747955,2014-08-11 19:37:36,"iPhone5,3",7.1.2,1.1
40.7456550598,-74.0082092285,11,2014-08-11 19:46:08,"iPhone5,3",7.1.2,1.1
40.7591438293,-73.9997711182,10.4415407181,2014-08-11 19:52:32,"iPhone5,3",7.1.2,1.1
40.7759971619,-73.9904403687,20.6122055054,2014-08-11 19:56:48,"iPhone5,3",7.1.2,1.1
40.7897186279,-73.9807128906,12.3064775467,2014-08-11 20:03:12,"iPhone5,3",7.1.2,1.1
40.8010520935,-73.9710769653,23.0358276367,2014-08-11 20:07:28,"iPhone5,3",7.1.2,1.1
40.8074455261,-73.9629745483,40,2014-08-11 20:13:52,"iPhone5,3",7.1.2,1.1
40.794178009,-73.9720993042,41.9287872314,2014-08-11 20:45:52,"iPhone5,3",7.1.2,1.1
40.77891922,-73.9819335938,33.0532188416,2014-08-11 20:50:08,"iPhone5,3",7.1.2,1.1
40.7498283386,-73.9915618896,32.8996582031,2014-08-11 21:00:48,"iPhone5,3",7.1.2,1.1
40.7692489624,-73.9853515625,23.2607326508,2014-08-11 22:09:04,"iPhone5,3",7.1.2,1.1
40.7883720398,-73.9766159058,33.8963890076,2014-08-11 22:15:28,"iPhone5,3",7.1.2,1.1
40.8075942993,-73.9675827026,36.2378158569,2014-08-11 22:24:00,"iPhone5,3",7.1.2,1.1
40.807559967,-73.9608688354,47.4662857056,2014-08-11 22:32:32,"iPhone5,3",7.1.2,1.1
40.8045463562,-73.9661560059,42.6321868896,2014-08-12 00:51:12,"iPhone5,3",7.1.2,1.1
40.7957000732,-73.9759292603,28,2014-08-12 01:55:12,"iPhone5,3",7.1.2,1.1
40.7723426819,-73.993850708,24.2022666931,2014-08-12 02:03:44,"iPhone5,3",7.1.2,1.1
40.7575912476,-74.0037460327,11.9710454941,2014-08-12 02:08:00,"iPhone5,3",7.1.2,1.1
40.7421836853,-74.0088195801,8.87335300446,2014-08-12 02:14:24,"iPhone5,3",7.1.2,1.1
40.7296142578,-74.0093078613,11.3858919144,2014-08-12 02:18:40,"iPhone5,3",7.1.2,1.1
40.7266273499,-73.9957809448,11.4399662018,2014-08-12 02:25:04,"iPhone5,3",7.1.2,1.1
40.7216110229,-73.988899231,16.025182724,2014-08-12 02:29:20,"iPhone5,3",7.1.2,1.1
40.7154197693,-73.9786758423,12.5822286606,2014-08-12 02:35:44,"iPhone5,3",7.1.2,1.1
40.7127189636,-73.9587478638,16.4731578827,2014-08-12 02:42:08,"iPhone5,3",7.1.2,1.1
40.7171783447,-73.9477844238,17.6826686859,2014-08-12 02:46:24,"iPhone5,3",7.1.2,1.1
40.7109947205,-73.9533920288,15,2014-08-12 16:21:20,"iPhone5,3",7.1.2,1.1
40.7128562927,-73.9670333862,16.093996048,2014-08-12 16:27:44,"iPhone5,3",7.1.2,1.1
40.7196846008,-73.9861221313,12.4291639328,2014-08-12 16:32:00,"iPhone5,3",7.1.2,1.1
40.7269935608,-74.0032424927,11,2014-08-12 16:40:32,"iPhone5,3",7.1.2,1.1
40.7332572937,-74.0102310181,11,2014-08-12 16:44:48,"iPhone5,3",7.1.2,1.1
40.7515869141,-74.0082321167,43.8492965698,2014-08-12 16:51:12,"iPhone5,3",7.1.2,1.1
40.7859344482,-73.9850158691,8.05958843231,2014-08-12 17:04:00,"iPhone5,3",7.1.2,1.1
40.7996749878,-73.9723510742,31.362154007,2014-08-12 17:10:24,"iPhone5,3",7.1.2,1.1
40.8078117371,-73.9639129639,40,2014-08-12 17:14:40,"iPhone5,3",7.1.2,1.1
40.8036384583,-73.9670791626,39.9273452759,2014-08-12 18:40:00,"iPhone5,3",7.1.2,1.1
40.8078384399,-73.964263916,42.3845596313,2014-08-12 19:31:12,"iPhone5,3",7.1.2,1.1
40.8044433594,-73.9686126709,39.9253730774,2014-08-12 22:04:48,"iPhone5,3",7.1.2,1.1
40.7849998474,-73.9853668213,7.87924766541,2014-08-12 22:11:12,"iPhone5,3",7.1.2,1.1
40.7697982788,-73.9938583374,8.80341434479,2014-08-12 22:17:36,"iPhone5,3",7.1.2,1.1
40.7577209473,-74.0036315918,33.4334182739,2014-08-12 22:24:00,"iPhone5,3",7.1.2,1.1
40.7485389709,-74.0079879761,43.8235435486,2014-08-12 22:28:16,"iPhone5,3",7.1.2,1.1
40.7298851013,-74.0040969849,21.8599300385,2014-08-12 22:34:40,"iPhone5,3",7.1.2,1.1
40.7189025879,-73.9861755371,15,2014-08-12 22:45:20,"iPhone5,3",7.1.2,1.1
40.7119293213,-73.969543457,8.05782413483,2014-08-12 22:51:44,"iPhone5,3",7.1.2,1.1
40.717010498,-73.9544372559,11.4216241837,2014-08-12 22:58:08,"iPhone5,3",7.1.2,1.1
40.7170448303,-73.943145752,14.6969890594,2014-08-12 23:02:24,"iPhone5,3",7.1.2,1.1
40.728263855,-73.9823226929,15.9766702652,2014-08-14 18:33:36,"iPhone5,3",7.1.2,1.1
40.7583618164,-73.9720001221,15.9766702652,2014-08-14 18:48:32,"iPhone5,3",7.1.2,1.1
40.7597351074,-73.9649658203,16.505027771,2014-08-14 19:03:28,"iPhone5,3",7.1.2,1.1
40.7607841492,-73.972366333,20.5076408386,2014-08-14 19:14:08,"iPhone5,3",7.1.2,1.1
40.7626266479,-73.9785461426,21.9309329987,2014-08-14 20:48:00,"iPhone5,3",7.1.2,1.1
40.7648353577,-73.9733200073,22.0528354645,2014-08-14 21:05:04,"iPhone5,3",7.1.2,1.1
40.7416191101,-73.9862976074,31.9315795898,2014-08-14 21:45:36,"iPhone5,3",7.1.2,1.1
40.734375,-73.9896240234,19.2173576355,2014-08-14 22:02:40,"iPhone5,3",7.1.2,1.1
40.7295608521,-73.9825210571,15.5418291092,2014-08-14 22:13:20,"iPhone5,3",7.1.2,1.1
40.7341156006,-73.9806137085,12.3353939056,2014-08-15 00:25:36,"iPhone5,3",7.1.2,1.1
40.7504463196,-73.9738693237,19.1043891907,2014-08-15 00:38:24,"iPhone5,3",7.1.2,1.1
40.7200279236,-73.9881744385,15.0907058716,2014-08-15 01:25:20,"iPhone5,3",7.1.2,1.1
40.7389640808,-73.9832000732,16.3986606598,2014-08-15 06:32:32,"iPhone5,3",7.1.2,1.1
